__name__,container,cpu,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,value,cpu_cores,boot_id,system_uuid,machine_id,node_label,ephemeral_storage_resource,ephemeral_storage_unit,ephemeral_storage_node_status_allocatable,ephemeral_storage_node_status_capacity,pods_resource,pods_unit,pods_node_status_allocatable,pods_node_status_capacity,cpu_resource,cpu_unit,cpu_node_status_allocatable,cpu_node_status_capacity,hugepages_2Mi_resource,hugepages_2Mi_unit,hugepages_2Mi_node_status_allocatable,hugepages_2Mi_node_status_capacity,memory_resource,memory_unit,memory_node_status_allocatable,memory_node_status_capacity,cpu_pod_container_resource,cpu_pod_container_resource_uid,cpu_pod_container_resource_unit,cpu_pod_container_resource_limit,cpu_pod_container_resource_requests,memory_pod_container_resource,memory_pod_container_resource_uid,memory_pod_container_resource_unit,memory_pod_container_resource_limit,memory_pod_container_resource_requests,pod_info,pod_created_by_kind,pod_created_by_name,host_ip,host_network,pod_ip,pod_priority_class,memory_usage,cpu_usage,power_consumed,memory_percentage
container_cpu_usage_seconds_total,liveness-probe,total,https-metrics,/kubepods/besteffort/pod6a5c1806-a3d2-4265-9044-f3380e288a68/62335ba82ad46f402760a9291ef479d78fcc1533741c494745fd16b446c31536,registry.k8s.io/sig-storage/livenessprobe:v2.9.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,62335ba82ad46f402760a9291ef479d78fcc1533741c494745fd16b446c31536,kube-system,controlplane-nbg1-1,hcloud-csi-node-lvhlt,kube-prometheus-stack-kubelet,2278.298406,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,,,,,,,1,DaemonSet,hcloud-csi-node,10.0.1.50,False,10.244.1.62,,13783040.0,2278.298406,,
container_cpu_usage_seconds_total,liveness-probe,total,https-metrics,/kubepods/besteffort/poda8805515-7c88-4125-9205-095c9bba84a5/89a6b9e5a7920508020b7af832a2461e7b60e0f86b41ac740e4e6967ae19703b,registry.k8s.io/sig-storage/livenessprobe:v2.9.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,89a6b9e5a7920508020b7af832a2461e7b60e0f86b41ac740e4e6967ae19703b,kube-system,controlplane-nbg1-1,hcloud-csi-controller-76b94f8979-mn6jt,kube-prometheus-stack-kubelet,2294.451125,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,,,,,,,1,ReplicaSet,hcloud-csi-controller-76b94f8979,10.0.1.50,False,10.244.1.110,,9580544.0,2294.451125,,
container_cpu_usage_seconds_total,liveness-probe,total,https-metrics,/kubepods/besteffort/podf8a16034-11f7-4893-8011-44bd53f344df/725e0a4b9174c8102e14db791e23a5f6401917354d5dc5f4b230cd1457acefef,registry.k8s.io/sig-storage/livenessprobe:v2.9.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,725e0a4b9174c8102e14db791e23a5f6401917354d5dc5f4b230cd1457acefef,kube-system,worker-nbg1-1,hcloud-csi-node-8xhhp,kube-prometheus-stack-kubelet,12816.820699,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,DaemonSet,hcloud-csi-node,10.0.1.100,False,10.244.2.47,,16691200.0,12816.820699,,
container_cpu_usage_seconds_total,logging-operator,total,https-metrics,/kubepods/besteffort/podd2a30460-7152-4c07-8ae9-eb86767ca39d/4c762f8faeab8cf7ee044874661abaf183560ca64ef91cb091f956529210b06b,ghcr.io/kube-logging/logging-operator:4.2.2,10.0.1.50:10250,kubelet,/metrics/cadvisor,4c762f8faeab8cf7ee044874661abaf183560ca64ef91cb091f956529210b06b,logging,controlplane-nbg1-1,logging-operator-6bcd5875cd-mwhbq,kube-prometheus-stack-kubelet,4662.93517,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,,,,,,,1,ReplicaSet,logging-operator-6bcd5875cd,10.0.1.50,False,10.244.1.66,,56414208.0,4662.93517,,
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod1717759e-0c8b-4f3d-a94a-61d1954cfe0c/bbb95bd167289f15c6760b7d517e196e4e428062dcb4cdfaf505fd871f295ec2,ghcr.io/fluxcd/helm-controller:v0.32.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,bbb95bd167289f15c6760b7d517e196e4e428062dcb4cdfaf505fd871f295ec2,flux-system,controlplane-nbg1-1,helm-controller-7cbfc44f88-zjkzp,kube-prometheus-stack-kubelet,7736.16193,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,cpu,1717759e-0c8b-4f3d-a94a-61d1954cfe0c,core,1.0,0.1,memory,1717759e-0c8b-4f3d-a94a-61d1954cfe0c,byte,1073741824.0,67108864.0,1,ReplicaSet,helm-controller-7cbfc44f88,10.0.1.50,False,10.244.1.92,,84828160.0,7736.16193,,
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod7d051f1a-7408-42b9-bd29-4ca91a1d1d5e/c18c8660b26b15ab45b0e435e3c450febc31229e2f98ab7ba3142c0d23988228,docker.elastic.co/eck/eck-operator:2.7.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,c18c8660b26b15ab45b0e435e3c450febc31229e2f98ab7ba3142c0d23988228,elastic,worker-nbg1-1,elastic-operator-0,kube-prometheus-stack-kubelet,12603.733842,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,cpu,7d051f1a-7408-42b9-bd29-4ca91a1d1d5e,core,1.0,0.1,memory,7d051f1a-7408-42b9-bd29-4ca91a1d1d5e,byte,1073741824.0,157286400.0,1,StatefulSet,elastic-operator,10.0.1.100,False,10.244.2.70,,72658944.0,12603.733842,,
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod819d4f61-893d-4347-bd60-f42663433b7f/12e3e02325e413b05ccc216d1e992a3d8140dc06062bda8715e0980a720e3818,ghcr.io/fluxcd/source-controller:v1.0.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,12e3e02325e413b05ccc216d1e992a3d8140dc06062bda8715e0980a720e3818,flux-system,controlplane-nbg1-1,source-controller-7cfdc467d6-2vjmx,kube-prometheus-stack-kubelet,80356.295969,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,cpu,819d4f61-893d-4347-bd60-f42663433b7f,core,1.0,0.05,memory,819d4f61-893d-4347-bd60-f42663433b7f,byte,1073741824.0,67108864.0,1,ReplicaSet,source-controller-7cfdc467d6,10.0.1.50,False,10.244.1.84,,274079744.0,80356.295969,,
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod9e171e01-432a-4fc4-bb6b-1efa233c6434/f80ab193fe8cb0d905f37deee5de0da08d0afdbddbcad042dfb1113b76afad57,ghcr.io/fluxcd/notification-controller:v1.0.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,f80ab193fe8cb0d905f37deee5de0da08d0afdbddbcad042dfb1113b76afad57,flux-system,controlplane-nbg1-1,notification-controller-86d886486b-68zhs,kube-prometheus-stack-kubelet,1958.851347,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,cpu,9e171e01-432a-4fc4-bb6b-1efa233c6434,core,1.0,0.1,memory,9e171e01-432a-4fc4-bb6b-1efa233c6434,byte,1073741824.0,67108864.0,1,ReplicaSet,notification-controller-86d886486b,10.0.1.50,False,10.244.1.61,,38756352.0,1958.851347,,
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/podb988c40b-d18f-49cf-aa36-6c27f74e5caf/dc7d9e97a752a540248f024f0d3131ae873e1f57c80ac84cb10e1313b436e150,ghcr.io/fluxcd/image-reflector-controller:v0.27.0,10.0.1.101:10250,kubelet,/metrics/cadvisor,dc7d9e97a752a540248f024f0d3131ae873e1f57c80ac84cb10e1313b436e150,flux-system,worker-nbg1-2,image-reflector-controller-9b7d45fc5-lzzqw,kube-prometheus-stack-kubelet,39193.381748,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,cpu,b988c40b-d18f-49cf-aa36-6c27f74e5caf,core,1.0,0.1,memory,b988c40b-d18f-49cf-aa36-6c27f74e5caf,byte,1073741824.0,67108864.0,1,ReplicaSet,image-reflector-controller-9b7d45fc5,10.0.1.101,False,10.244.0.108,,264843264.0,39193.381748,,
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/podf02b1657-a4fe-4fe5-92d7-484fffb0cb50/7f88569edcc590b4f3520a823e532762ec8be9481f59eb11b46c0cd2ae3bfc97,ghcr.io/fluxcd/kustomize-controller:v1.0.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,7f88569edcc590b4f3520a823e532762ec8be9481f59eb11b46c0cd2ae3bfc97,flux-system,controlplane-nbg1-1,kustomize-controller-76dd89c9d4-slpht,kube-prometheus-stack-kubelet,9908.455783,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,cpu,f02b1657-a4fe-4fe5-92d7-484fffb0cb50,core,1.0,0.1,memory,f02b1657-a4fe-4fe5-92d7-484fffb0cb50,byte,1073741824.0,67108864.0,1,ReplicaSet,kustomize-controller-76dd89c9d4,10.0.1.50,False,10.244.1.80,,107274240.0,9908.455783,,
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/podf2a3ee96-524a-41a0-a758-c63bff13719c/901ca1dce89fd5c225d1ae0813cebf71e7665c79e06e527c33432b83b0e70d11,ghcr.io/fluxcd/image-automation-controller:v0.32.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,901ca1dce89fd5c225d1ae0813cebf71e7665c79e06e527c33432b83b0e70d11,flux-system,controlplane-nbg1-1,image-automation-controller-679b595d96-mrbgj,kube-prometheus-stack-kubelet,3102.526612,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,cpu,f2a3ee96-524a-41a0-a758-c63bff13719c,core,1.0,0.1,memory,f2a3ee96-524a-41a0-a758-c63bff13719c,byte,1073741824.0,67108864.0,1,ReplicaSet,image-automation-controller-679b595d96,10.0.1.50,False,10.244.1.65,,52125696.0,3102.526612,,
container_cpu_usage_seconds_total,metrics,total,https-metrics,/kubepods/burstable/podea7ebb41-eace-4961-a72d-8059ded03eb3/8a01bddd3964a158dcb3517ee65d9dc899033eba7c7534f4bf5254dd93413447,docker.io/bitnami/redis-exporter:1.50.0-debian-11-r1,10.0.1.50:10250,kubelet,/metrics/cadvisor,8a01bddd3964a158dcb3517ee65d9dc899033eba7c7534f4bf5254dd93413447,redis,controlplane-nbg1-1,redis-master-7847cf875-xgrdm,kube-prometheus-stack-kubelet,153.605927,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,,,,,,,1,ReplicaSet,redis-master-7847cf875,10.0.1.50,False,10.244.1.79,,8859648.0,153.605927,,
container_cpu_usage_seconds_total,metrics-server,total,https-metrics,/kubepods/burstable/pod1ea7cb6d-fb44-44e5-9743-74ea1033efc2/c7b200cbe95af649c1361ee86cc48023beb0f389f0cdc2aa04227cf33fac81ba,registry.k8s.io/metrics-server/metrics-server:v0.6.4,10.0.1.50:10250,kubelet,/metrics/cadvisor,c7b200cbe95af649c1361ee86cc48023beb0f389f0cdc2aa04227cf33fac81ba,kube-system,controlplane-nbg1-1,metrics-server-5d875656f5-pp4gs,kube-prometheus-stack-kubelet,6177.794293,4.0,49ee2002-ae3b-45d3-90a2-bb2ee54ef03c,b00f9cd3-c12d-40fb-80a6-a236a8911d9a,03b36650b1cc4dc8d1e4eb5b1d105bcd,1.0,ephemeral_storage,byte,145981768667.0,162500227072.0,pods,integer,110.0,110.0,cpu,core,3.95,4.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,7798587392.0,8104771584.0,,,,,0.1,,,,,209715200.0,1,ReplicaSet,metrics-server-5d875656f5,10.0.1.50,False,10.244.1.112,system-cluster-critical,46133248.0,6177.794293,,
container_cpu_usage_seconds_total,netido-annotation-service,total,https-metrics,/kubepods/besteffort/pod585fa039-efe9-4c6e-9410-1a02f724ae3b/e8368d5b4f84bfa6c41ac4ceae1c1182021087d58bf2653a9e5b08d411a18105,registry.vivieb.it/netido/netido-annotation-service:0.24.0-rc.73,10.0.1.100:10250,kubelet,/metrics/cadvisor,e8368d5b4f84bfa6c41ac4ceae1c1182021087d58bf2653a9e5b08d411a18105,apps,worker-nbg1-1,netido-annotation-service-app-74889bd865-4cdfm,kube-prometheus-stack-kubelet,13895.973064,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,netido-annotation-service-app-74889bd865,10.0.1.100,False,10.244.2.86,,149299200.0,13895.973064,,
container_cpu_usage_seconds_total,netido-annotation-service,total,https-metrics,/kubepods/besteffort/podf08a2eea-10b4-42b4-9f0b-f7b4f6ae329a/363dae50e466c722dd10c391bf48fda47646c924c88edbb158687a66313d7e00,registry.vivieb.it/netido/netido-annotation-service:0.24.0-rc.73,10.0.1.101:10250,kubelet,/metrics/cadvisor,363dae50e466c722dd10c391bf48fda47646c924c88edbb158687a66313d7e00,apps,worker-nbg1-2,netido-annotation-service-app-74889bd865-mwxhm,kube-prometheus-stack-kubelet,10891.375304,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,netido-annotation-service-app-74889bd865,10.0.1.101,False,10.244.0.125,,151949312.0,10891.375304,,
container_cpu_usage_seconds_total,netido-audit-trails-registry-service,total,https-metrics,/kubepods/besteffort/pode37daa66-ce64-42db-9c5b-874af4db05c8/87f5ef6e8469f37f12024959b994f5374aece383ba9598aad6648ba5c4a9ba64,registry.vivieb.it/netido/netido-audit-trails-registry-service:0.34.0-rc.101,10.0.1.101:10250,kubelet,/metrics/cadvisor,87f5ef6e8469f37f12024959b994f5374aece383ba9598aad6648ba5c4a9ba64,apps,worker-nbg1-2,netido-audit-trails-registry-service-app-857cfb4c48-4p747,kube-prometheus-stack-kubelet,10995.481466,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,netido-audit-trails-registry-service-app-857cfb4c48,10.0.1.101,False,10.244.0.124,,146751488.0,10995.481466,,
container_cpu_usage_seconds_total,netido-audit-trails-registry-service,total,https-metrics,/kubepods/besteffort/podef954adf-efa6-4409-bad8-49b2a1bfedd9/332d9730afb59da692a0aeb7833fbc0c34c746b284455c5a0003f2ac77b7e30b,registry.vivieb.it/netido/netido-audit-trails-registry-service:0.34.0-rc.101,10.0.1.100:10250,kubelet,/metrics/cadvisor,332d9730afb59da692a0aeb7833fbc0c34c746b284455c5a0003f2ac77b7e30b,apps,worker-nbg1-1,netido-audit-trails-registry-service-app-857cfb4c48-mvsl6,kube-prometheus-stack-kubelet,13965.244188,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,netido-audit-trails-registry-service-app-857cfb4c48,10.0.1.100,False,10.244.2.88,,146796544.0,13965.244188,,
container_cpu_usage_seconds_total,netido-counter-service,total,https-metrics,/kubepods/besteffort/pod0d9463b3-8b9d-42ac-a2bb-04743d0837f3/8e54477e7b1cc11f433beeab27e6cfe23b3e53cc785e4ee4349decca354a2871,registry.vivieb.it/netido/netido-counter-service:0.31.0-rc.95,10.0.1.100:10250,kubelet,/metrics/cadvisor,8e54477e7b1cc11f433beeab27e6cfe23b3e53cc785e4ee4349decca354a2871,apps,worker-nbg1-1,netido-counter-service-app-6d64dc5959-dll2h,kube-prometheus-stack-kubelet,13930.1021,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,netido-counter-service-app-6d64dc5959,10.0.1.100,False,10.244.2.85,,146071552.0,13930.1021,,
container_cpu_usage_seconds_total,netido-counter-service,total,https-metrics,/kubepods/besteffort/poddb412956-d904-45ba-ba69-bbca8fdbf52b/f3bbc03e67c8e4acbcde4ee3cd29264c7df9e99343a2ebb14a8e8d1ff77a8866,registry.vivieb.it/netido/netido-counter-service:0.31.0-rc.95,10.0.1.101:10250,kubelet,/metrics/cadvisor,f3bbc03e67c8e4acbcde4ee3cd29264c7df9e99343a2ebb14a8e8d1ff77a8866,apps,worker-nbg1-2,netido-counter-service-app-6d64dc5959-dnw4j,kube-prometheus-stack-kubelet,10976.949943,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,netido-counter-service-app-6d64dc5959,10.0.1.101,False,10.244.0.122,,146558976.0,10976.949943,,
container_cpu_usage_seconds_total,netido-dms-service,total,https-metrics,/kubepods/besteffort/pod460e7834-9f56-4906-84e8-ba1f82048a31/13817146491a37ec563cf55bd5203ae75fcd52c0e7f97d6cd7422f073a784c16,registry.vivieb.it/netido/netido-dms-service:0.46.0-rc.160,10.0.1.100:10250,kubelet,/metrics/cadvisor,13817146491a37ec563cf55bd5203ae75fcd52c0e7f97d6cd7422f073a784c16,apps,worker-nbg1-1,netido-dms-service-app-5bb87bf99d-7hxqs,kube-prometheus-stack-kubelet,14207.439277,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,netido-dms-service-app-5bb87bf99d,10.0.1.100,False,10.244.2.84,,172122112.0,14207.439277,,
container_cpu_usage_seconds_total,netido-dms-service,total,https-metrics,/kubepods/besteffort/podc4bbc04f-2e87-44f9-b8e3-974ec2808a7b/b0f42dd01952ab2705c994cf7ddf934a1ddf426dbb424cf89abaf51f943589e9,registry.vivieb.it/netido/netido-dms-service:0.46.0-rc.160,10.0.1.101:10250,kubelet,/metrics/cadvisor,b0f42dd01952ab2705c994cf7ddf934a1ddf426dbb424cf89abaf51f943589e9,apps,worker-nbg1-2,netido-dms-service-app-5bb87bf99d-dgs8f,kube-prometheus-stack-kubelet,11125.724332,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,netido-dms-service-app-5bb87bf99d,10.0.1.101,False,10.244.0.120,,170356736.0,11125.724332,,
container_cpu_usage_seconds_total,netido-emailing-service,total,https-metrics,/kubepods/besteffort/pod026e1d5b-7cfd-4a3b-a363-9bbb6d5b5659/138c7fee636a3c2674fe2f09b7cb0b2963dc01861821ed0edf1b7922fdfa3418,registry.vivieb.it/netido/netido-emailing-service:0.24.0-rc.80,10.0.1.101:10250,kubelet,/metrics/cadvisor,138c7fee636a3c2674fe2f09b7cb0b2963dc01861821ed0edf1b7922fdfa3418,apps,worker-nbg1-2,netido-emailing-service-app-68f78d57bd-9hs2n,kube-prometheus-stack-kubelet,10977.526784,8.0,f9e257a0-3003-4f24-b8f6-3d22f6f0c3b7,5b95ce79-e68b-4d86-b40d-0ac8553b68c5,f85a94d23478b7ef7bd6171fa2c692fc,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043679744.0,16349863936.0,,,,,,,,,,,1,ReplicaSet,netido-emailing-service-app-68f78d57bd,10.0.1.101,False,10.244.0.121,,151093248.0,10977.526784,,
container_cpu_usage_seconds_total,netido-emailing-service,total,https-metrics,/kubepods/besteffort/pod15a71cfc-c7b0-406a-9ed3-3a230bf17460/8234b407815b6d9e8c04be6e75cabb95b12976a2c6e80a23fbad0d1e68f50d5b,registry.vivieb.it/netido/netido-emailing-service:0.24.0-rc.80,10.0.1.100:10250,kubelet,/metrics/cadvisor,8234b407815b6d9e8c04be6e75cabb95b12976a2c6e80a23fbad0d1e68f50d5b,apps,worker-nbg1-1,netido-emailing-service-app-68f78d57bd-zgntn,kube-prometheus-stack-kubelet,14018.140995,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,netido-emailing-service-app-68f78d57bd,10.0.1.100,False,10.244.2.83,,153182208.0,14018.140995,,
container_cpu_usage_seconds_total,netido-gql-gateway,total,https-metrics,/kubepods/besteffort/pod32708cc3-67a7-423a-9624-3d06fd49df9e/372b284b5f52f6ca7afb2d700353e6d52904b1798bdb385d46ad10c76ec307c5,registry.vivieb.it/netido/netido-gql-gateway:0.22.0-rc.66,10.0.1.100:10250,kubelet,/metrics/cadvisor,372b284b5f52f6ca7afb2d700353e6d52904b1798bdb385d46ad10c76ec307c5,apps,worker-nbg1-1,netido-gql-gateway-app-875576655-lhbx6,kube-prometheus-stack-kubelet,138120.855652,8.0,390ee91c-5fbe-47bc-930b-72d7b620295f,cb080a81-8efa-4fc9-9113-55bcbd57dbb1,6411893851f6a30e041709ecf4537e3a,1.0,ephemeral_storage,byte,219672827131.0,244379181056.0,pods,integer,110.0,110.0,cpu,core,7.95,8.0,hugepages_2Mi,byte,0.0,0.0,memory,byte,16043671552.0,16349855744.0,,,,,,,,,,,1,ReplicaSet,netido-gql-gateway-app-875576655,10.0.1.100,False,10.244.2.93,,149155840.0,138120.855652,,
